,link,name,username,text,date,retweeted,No_of_likes,No-of_retweets
4759,https://twitter.com/Toluwashayo/status/1689990672277700608#m,Ayanniyi Taiwo James,@Toluwashayo,"#JagunJagunMovie brought to life how life was pre-civilization. Ogundiji burnt a man alive just for feeding his friend. It was gruesome. For him, it was simply a show of power. I feel so apprehensive to believe such unprovoked lawlessness existed in this world.","Aug 11, 2023 · 1:22 PM UTC",False,1,0
4760,https://twitter.com/realfemiadebayo/status/1689990172409016321#m,Femi Adebayo,@realfemiadebayo,"Yes, Relax and Watch #JagunJagunMovie","Aug 11, 2023 · 1:20 PM UTC",False,33,4
4761,https://twitter.com/PORTMONEYYY/status/1689990066490253312#m,Ajibade Ridwan Tunde,@PORTMONEYYY,"JAGUN JAGUN, a movie that truly speak about how the leaders use the youths to make much wealth and safeguard their own kids [aja mo omo ti re fun lomu, o mo ti odu oya ki mo le], what an interesting movie #JagunJagunMovie #JagunJagun","Aug 11, 2023 · 1:20 PM UTC",False,2,2
4762,https://twitter.com/AS_Oluwafemi/status/1689989661647577088#m,'Fẹ́mi Afáríogun🛡️,@AS_Oluwafemi,"For the culture, how about top 5/10 proverbs in the newly released #JagunJagunMovie","Aug 11, 2023 · 1:18 PM UTC",False,0,0
4763,https://twitter.com/ibibio_gal/status/1689989624242864129#m,Gift Esther👑♥️,@ibibio_gal,#JagunJagunMovie one of the best scenes,"Aug 11, 2023 · 1:18 PM UTC",False,0,0
4764,https://twitter.com/realfemiadebayo/status/1689988944375480320#m,Femi Adebayo,@realfemiadebayo,The power I need to reply to all the love shown 🥹 #JagunJagunMovie,"Aug 11, 2023 · 1:15 PM UTC",False,436,65
4765,https://twitter.com/__raybekah/status/1689988685167538176#m,CityGirl🫧💜,@__raybekah,"Yoruba men always representing. Look at how Ogundiji used his wife’s womb to gain powers, still went ahead to have another child(a son) without the wife’s knowledge. #JagunJagunMovie","Aug 11, 2023 · 1:14 PM UTC",False,1,0
4766,https://twitter.com/Abayommii/status/1689988395693441024#m,Yomi,@Abayommii,"Fam, give @TheDimejiLateef his flowers!  His character infusion in JagunJagun movie is beyond physical, baba this acting level nobody reach you.   You killed it. What!!! #JagunJagunMovie","Aug 11, 2023 · 1:13 PM UTC",False,1,0
4767,https://twitter.com/E0ladipupo/status/1689987914325757952#m,Schrödinger's douchebag,@E0ladipupo,#JagunJagunMovie is a 7/10 movie,"Aug 11, 2023 · 1:11 PM UTC",False,0,0
4768,https://twitter.com/IFM4real/status/1689987259968167938#m,Ifemidayo® 𝕏,@IFM4real,Jagun Jagun is an instructive movie!!   It tells our story and our leadership #JagunJagunMovie,"Aug 11, 2023 · 1:08 PM UTC",False,2,2
4769,https://twitter.com/Ayam_olly/status/1689986967537119232#m,Mc olly,@Ayam_olly,One thing I appreciate about this movie is the fact that a big lesson was learnt at the end.  ‘They turn our head against each other and take care of their own children’ This is top tier from @realfemiadebayo      A 10/10 from me.  #JagunJagun #JagunJagunMovie,"Aug 11, 2023 · 1:07 PM UTC",False,6,0
4770,https://twitter.com/rasheedjinadu/status/1689986779858800640#m,circletech,@rasheedjinadu,I just finish watching it 10/10  #JagunJagunMovie @realfemiadebayo,"Aug 11, 2023 · 1:07 PM UTC",False,1,0
4771,https://twitter.com/officialpcm/status/1689986435338670080#m,Rich Culture,@officialpcm,"Uniqueness, creativity of all stars in a movie.. Jagun Jagun to the world. #JagunJagun #JagunJagunMovie.  @realfemiadebayo @TheDimejiLateef @iteledicon1 #Netflix #JagunJagun","Aug 11, 2023 · 1:05 PM UTC",False,49,7
4772,https://twitter.com/MrPepz/status/1689985358656651265#m,Perekule Sotonye Pepple,@MrPepz,"Jagun Jagun is awesome, I love the special effects too.👏🏿👏🏿  #JagunJagun #JagunJagunMovie","Aug 11, 2023 · 1:01 PM UTC",False,4,0
4773,https://twitter.com/PeteruKeji/status/1689984638763085824#m,Peteru Keji,@PeteruKeji,Nigeria+Niger Republic = Brothers #breakingnews #lateefadedimeji #ecowas #top4 #JagunJagun #JagunJagunMovie #kaduna #renewedshege #Tinubu #TinubuMUSTbeDisqualified #TinubuIsIllegal #peterobi #tinubumustgo,"Aug 11, 2023 · 12:58 PM UTC",False,1,0
4774,https://twitter.com/Mahmoud_Kvng/status/1689984104681373696#m,$aabir🏇🏾,@Mahmoud_Kvng,"A woman sacrificed her womb for you to attain power but you still cheated on her, men are not good people 😂 #JagunJagunMovie","Aug 11, 2023 · 12:56 PM UTC",False,0,0
4775,https://twitter.com/2ycee_1/status/1689983855925567488#m,2ycee_,@2ycee_1,POV: You Downloaded Jagun Jagun from the wrong website #JagunJagun #JagunJagunMovie | Lateef Adedimeji,"Aug 11, 2023 · 12:55 PM UTC",False,31,7
4776,https://twitter.com/calmIjawBoy/status/1689983215736336386#m,DrCollins 🇬🇧,@calmIjawBoy,Action full this #JagunJagunMovie #Yoruba to the world 🌎,"Aug 11, 2023 · 12:52 PM UTC",False,0,0
4777,https://twitter.com/Josegram93/status/1689983136535400448#m,Jösê of Lägøs 📸 🇳🇬,@Josegram93,"This English audio too funny 🤣😂...If you want to watch #JagunJagunMovie ,just stick to the Yoruba audio and read the subtitles","Aug 11, 2023 · 12:52 PM UTC",False,2,0
4778,https://twitter.com/AbimbolaAsare/status/1689982805134970880#m,Abimbola Asare,@AbimbolaAsare,"#JagunJagunMovie is one very rich work of art. It's really a production par excellence. Whoever appreciates what art is, would surely appreciate this production. Talk of the characters, they are all round peg in round holes, especially, Lateef Adedimeji,","Aug 11, 2023 · 12:51 PM UTC",False,3,0
4779,https://twitter.com/chyssom/status/1689982639472574465#m,Chysom 🍸✨,@chyssom,Jagun Jagun  Femi Adebayo take all your flowers 💐💐🎉🌺💐  #JagunJagunMovie,"Aug 11, 2023 · 12:50 PM UTC",False,0,0
4780,https://twitter.com/Gbekyyyy/status/1689981728872394753#m,Ololade Sanni,@Gbekyyyy,Just watched the #JagunJagunMovie and all I can say is I am impressed!  The movie depicts what’s going on in this world and looks real! So brilliant!,"Aug 11, 2023 · 12:46 PM UTC",False,0,0
4781,https://twitter.com/offical_mukbaby/status/1689981181691854852#m,Elon musk baby,@offical_mukbaby,"Now let's talk about this Jagun Jagun movie on Netflix, it's one of those movies with good sound, image quality but no meaningful story line. It doesn't have a rewatch value. So for the effort it's a 4/10  #JagunJagunMovie #Netflix #MovieReview #Nollywood","Aug 11, 2023 · 12:44 PM UTC",False,0,0
4782,https://twitter.com/I_BOYWONDER/status/1689981133662916608#m,isaac opeyemi robert,@I_BOYWONDER,#JagunJagunMovie #JagunJagun  Femi Adebayo 💯🙌👏👏,"Aug 11, 2023 · 12:44 PM UTC",False,0,0
4783,https://twitter.com/Mhizjoice/status/1689980864908623872#m,Soft Ybnl baby🫢🫠💎,@Mhizjoice,"Just finished watching jagunjagun , all I can say is wow! Everything was dope asf , and on point , kudos to all the casts and crew👏 😍@realfemiadebayo Thanks for sharing that beautiful story with us🥹Looking forward to seeing more masterpieces from you❤️ #JagunJagunMovie","Aug 11, 2023 · 12:43 PM UTC",False,3,0
4784,https://twitter.com/babsacademy/status/1689980443561500672#m,Babatunde,@babsacademy,"I love how fight scenes transitioned from mostly oral incarnations to actual physical combats in the epic yorùbá movie #JagunJagunMovie @realfemiadebayo  I look forward to seeing more stunt performers for fight choreography, and horse riding in part 2 of the movie.","Aug 11, 2023 · 12:41 PM UTC",False,1,1
4785,https://twitter.com/ORIONDESIGNS_NG/status/1689980416973799424#m,Solautheen-Abdullah,@ORIONDESIGNS_NG,Remind me of that Bukunmi name in JAGUNJAGUN  pls   #JagunJagunMovie,"Aug 11, 2023 · 12:41 PM UTC",False,3,0
4786,https://twitter.com/AKOMOLAFEjnr_05/status/1689980155840655360#m,♈ Ólàsùnkànmí Àkómòláfé ( A_sunkan )♈🇳🇬🇳🇬,@AKOMOLAFEjnr_05,"learnt that surely there will be an end to all oppressor as the oppressed will be wise enough one day to stand gallantly against them and WE SHALL CONQUER. O ta fa soke yi do bori, bi oba aye o ba RI o, torun nwo o #JagunJagunMovie","Aug 11, 2023 · 12:40 PM UTC",False,1,0
4787,https://twitter.com/constanceamaka2/status/1689978813042630656#m,Ada Ihiala,@constanceamaka2,Haaaa Olori don go trust Adam ooo🙆‍♀️🙆‍♀️ #JagunJagunMovie,"Aug 11, 2023 · 12:35 PM UTC",False,0,0
4788,https://twitter.com/DoublePrince001/status/1689978549547974656#m,Ọmọọba Adélẹyẹ Tolu 🤴 👑,@DoublePrince001,See Ogundiji see Tinubu  #JagunJagun #JagunJagunMovie,"Aug 11, 2023 · 12:34 PM UTC",False,2,1
4789,https://twitter.com/Anacondabobo/status/1689978452764409856#m,Anacondabobo,@Anacondabobo,Yesterday when I’m watching it my body is checking because they just kell innocent soul #JagunJagunMovie,"Aug 11, 2023 · 12:33 PM UTC",False,0,0
4790,https://twitter.com/medicalbaron/status/1689978029789863936#m,DoctorYouKnow®,@medicalbaron,"#JagunJagunMovie is a great rendition of the David vs Saul story in the Holy Bible. Your act was phenomenal, sir @mrmacaronii Can this movie be animated without the bloodshed? Kids will definitely learn from this. #JagunJagun","Aug 11, 2023 · 12:32 PM UTC",False,0,0
4791,https://twitter.com/BenitaStudios/status/1689977580013645824#m,Benita Studios,@BenitaStudios,Introducing LOVE OVER MERE LUST by @_mielsofficial   Coming Soon!💥💥💥💥💥  Follow for more gospel contents🎭 . . #JagunJagunMovie | Benue to Lagos | Lateef | Ibrahim Chatta | #RCCG #Bbnaija | #bbnaijaAllstars |,"Aug 11, 2023 · 12:30 PM UTC",False,3,2
4792,https://twitter.com/emiraltyafrica/status/1689977286756315136#m,Mayegun Emiralty Africa,@emiraltyafrica,"“Gbogunmi” as played by ITELE in #Jagunjagunmovie is a hero with conscience. His role depicts public office holders with good intentions but under the control of corrupt heads; apparently, they can hardly succeed. Even as point of death, Gbogunmi had soft spot for Gbotija.","Aug 11, 2023 · 12:29 PM UTC",False,32,7
4793,https://twitter.com/izzyaccessblog/status/1689976976742780928#m,Kofoworola💎🇳🇬💎🇳🇬,@izzyaccessblog,Is this Nollywood movie really interesting?  Kindly drop reviews before I download it.  #JagunJagunMovie #JagunJagun #Netflix,"Aug 11, 2023 · 12:28 PM UTC",False,1,0
4794,https://twitter.com/zeeks_official/status/1689976707812397057#m,is@@c,@zeeks_official,Someone should please explain that Ibrahim Chatta scene   #JagunJagunMovie,"Aug 11, 2023 · 12:27 PM UTC",False,0,0
4795,https://twitter.com/beebayuu/status/1689976467512283136#m,'Adebayo,@beebayuu,"#JagunJagunMovie I like how everyone is fully abroad the Gbotija/Kitan ship, because they are so cute together. If the genders were reversed though... 🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️","Aug 11, 2023 · 12:26 PM UTC",False,1,0
4796,https://twitter.com/dejay_szee/status/1689975992134066176#m,SODIKI,@dejay_szee,Murphy Afolabi may his soul continue to rest would’ve  contributed to this movie  #JagunJagunMovie #JagunJagun,"Aug 11, 2023 · 12:24 PM UTC",False,0,0
4797,https://twitter.com/IsaacHaryeni/status/1689975899599273984#m,Isaac Ayeni,@IsaacHaryeni,@realfemiadebayo I really love the movie #JagunJagunMovie it is highly commendable.,"Aug 11, 2023 · 12:23 PM UTC",False,0,0
4798,https://twitter.com/ibbonpoint/status/1689974959517351938#m,🅜🅡 🅘🅝🅝🅞🅒🅔🅝🅣 🇳🇬,@ibbonpoint,"Football can wait, #JagunJagunMovie for now 😁😁😁","Aug 11, 2023 · 12:20 PM UTC",False,0,0
4799,https://twitter.com/remiopakunle/status/1689974607556583424#m,Penfold,@remiopakunle,"The dialogue in #JagunJagun is how deep conversations go in Yorubaland. You can say a million things and someone who is not rooted in the language wouldn't understand you.  When Kiitan said, 'Akisa mi o ba ààtàn mọ', it took me a sec to decode. #JagunJagunMovie","Aug 11, 2023 · 12:18 PM UTC",False,5,0
4800,https://twitter.com/_Rubabe/status/1689974542637170688#m,Bookie 🩵,@_Rubabe,"All in all, never trust men because how can you tell your wife to stay barren for your own source of power but end up having a child outside??? #JagunJagunMovie… the movie was sha nice tho  🚶🏾‍♀️","Aug 11, 2023 · 12:18 PM UTC",False,0,0
4801,https://twitter.com/HeisSayo/status/1689973100098539520#m,"OLUSAYO ALABI, Ogunfemi",@HeisSayo,IteledIcon is who he said he is   👑  #JagunJagunMovie #JagunJagun,"Aug 11, 2023 · 12:12 PM UTC",False,3,0
4802,https://twitter.com/Abisola_kongat/status/1689972988865552385#m,👸🏾Aderoju Omoba Jesus (scar girl) 🇳🇬,@Abisola_kongat,"You planned to kii ur pikin husband cos ur trying to prove a point , ah ahnnnnnn #JagunJagunMovie","Aug 11, 2023 · 12:12 PM UTC",False,0,0
4803,https://twitter.com/AlolimadD/status/1689972652583100416#m,OLUWADAMILOLA,@AlolimadD,What did you learn from Jagun Jagun movie? #JagunJagun #JagunJagunMovie,"Aug 11, 2023 · 12:10 PM UTC",False,0,0
4804,https://twitter.com/UnclesamTBN/status/1689972509448282112#m,Uncle Sam,@UnclesamTBN,This isn't ethnic profiling but it only takes those with rich heritage to search through history and remark folktales. Traditional systems births great stories ..#JagunJagunMovie,"Aug 11, 2023 · 12:10 PM UTC",False,1,0
4805,https://twitter.com/AbimbolaMSK/status/1689972338509447168#m,Abimbola💡,@AbimbolaMSK,How can jagun jagun just end like that 🤔🤔🤔🤔 #JagunJagunMovie,"Aug 11, 2023 · 12:09 PM UTC",False,0,0
4806,https://twitter.com/realtianah/status/1689971761683607552#m,chrisTIANAH,@realtianah,"If lateef never suffer, feem never start. #JagunJagunMovie #JagunJagun","Aug 11, 2023 · 12:07 PM UTC",False,0,0
4807,https://twitter.com/patrickchinoso/status/1689971488915324929#m,Kerberos,@patrickchinoso,@realfemiadebayo where I fit see agemo power. I need that dude sharpali #JagunJagun #JagunJagunMovie damn!,"Aug 11, 2023 · 12:06 PM UTC",False,0,0
4808,https://twitter.com/NanaYusuf_/status/1689971301929127936#m,Nana Shukrah,@NanaYusuf_,Restarted my Netflix membership solely because of #JagunJagunMovie  Didn’t feel right to download off free website🌚,"Aug 11, 2023 · 12:05 PM UTC",False,0,0
4809,https://twitter.com/ibbonpoint/status/1689971268236271616#m,🅜🅡 🅘🅝🅝🅞🅒🅔🅝🅣 🇳🇬,@ibbonpoint,"If #JagunJagunMovie no win multiple awards both in Nigeria, Africa even global, then I know something is wrong with those organisers Job well done @realfemiadebayo @TheDimejiLateef","Aug 11, 2023 · 12:05 PM UTC",False,0,0
4810,https://twitter.com/KingAllenjay/status/1689971260216737792#m,Adedeji Ayodele,@KingAllenjay,How well will you rate this movie ? #JagunJagunMovie #Netflix,"Aug 11, 2023 · 12:05 PM UTC",False,1,0
4811,https://twitter.com/HeisSayo/status/1689970890337886209#m,"OLUSAYO ALABI, Ogunfemi",@HeisSayo,"@realfemiadebayo   Good story, Yoruba was used deeply. All I can say is YOU outdid yourself.  10/10  @TheDimejiLateef   You were the movie, good job, message passed and received   #JagunJagunMovie #JagunJagun #femiadebayo","Aug 11, 2023 · 12:03 PM UTC",False,3,0
4812,https://twitter.com/ibbonpoint/status/1689970522124148736#m,🅜🅡 🅘🅝🅝🅞🅒🅔🅝🅣 🇳🇬,@ibbonpoint,"@TheDimejiLateef after watching this #JagunJagunMovie I renewed my love for @TheDimejiLateef , you killed that role 🔥🔥🔥🔥","Aug 11, 2023 · 12:02 PM UTC",False,0,0
4813,https://twitter.com/Bigstiff1994/status/1689970482240454656#m,City Boy,@Bigstiff1994,Sha call your girl on VC na #JagunJagun be the latest format #JagunJagunMovie,"Aug 11, 2023 · 12:02 PM UTC",False,1,0
4814,https://twitter.com/crispnigeria/status/1689970023463297024#m,Crisp Nigeria,@crispnigeria,EPL is Back!!! 💥 Join our Twitter Space Tonight for exclusive Analysis and Predictions about the new Season.   8:00pm (WAT)  Join here👇 https://nitter.mint.lgbt/i/spaces/1mnxeRAWnkYKX  Follow for more🎯  #Bbnaija | #bbnaijaAllstars | #JagunJagunMovie | Benue to Lagos | Lateef | Ibrahim Chatta | #RCCG,"Aug 11, 2023 · 12:00 PM UTC",False,3,2
4815,https://twitter.com/AhmedDamilola10/status/1689969718621286401#m,Believe-2024 ❤🏡🏪🕋🚘💍↗️💵,@AhmedDamilola10,"You fit die by lifting others, ask Wonriwon in #JagunJagunMovie #JagunJagun @YemiElesho4 @realfemiadebayo @TheDimejiLateef  Yoy guys did a masterpiece wallahi","Aug 11, 2023 · 11:59 AM UTC",False,3,0
4816,https://twitter.com/darmey1/status/1689969193247002625#m,Oluwadamilola Hassan,@darmey1,"@realfemiadebayo I just saw #JagunJagunMovie #JagunJagun  And I just want to thank you Sir for a beautiful story line, movie production details and everything encompassing. I cried at different times, I paid attention from the beginning till the end, I didn’t see any part coming.","Aug 11, 2023 · 11:57 AM UTC",False,1,0
4817,https://twitter.com/SHOPEN_ONLINE/status/1689968846793252864#m,Sho Pen Online,@SHOPEN_ONLINE,What’s your favorite scene in this movie ❓  Tell us in the comment section ⬇️  #jagunjagunmovie #jagunjagunthemovie,"Aug 11, 2023 · 11:55 AM UTC",False,1,0
4818,https://twitter.com/HeisSayo/status/1689968232193482752#m,"OLUSAYO ALABI, Ogunfemi",@HeisSayo,Jagun Jagun is a 10/10.  Interesting Story  A good message to the youth  #JagunJagun #JagunJagunMovie,"Aug 11, 2023 · 11:53 AM UTC",False,1,0
4819,https://twitter.com/_Goap/status/1689966428848345088#m,GOAP GLOBAL LIMITED,@_Goap,#JagunJagunMovie #JagunJagun,"Aug 11, 2023 · 11:46 AM UTC",False,0,0
4820,https://twitter.com/hughclaver/status/1689966054540251136#m,Agyenim Boateng Samuel,@hughclaver,🎞🍿JAGUN JAGUN  #JagunJagunMovie,"Aug 11, 2023 · 11:44 AM UTC",False,3,0
4821,https://twitter.com/biolakaffo/status/1689965840349667329#m,bee🐝,@biolakaffo,"this movie is clear abeg 10/10, Amvca next year let me see how this movie wont pack all the awards🙄, be awarding mediocre every damn time #JagunJagunMovie","Aug 11, 2023 · 11:43 AM UTC",False,0,0
4822,https://twitter.com/movingtrain01/status/1689965771026280449#m,EniOla,@movingtrain01,"Dear Obidients,   While we warn the judiciary to do the right thing and give us a date for judgement, we can also relax and enjoy the latest blockbuster Yoruba Movie 🎥 #JagunJagunMovie  knowingfully well Our mandate must be restored 🙂  Go on telegram and search jagun jagun🙌👏🏻","Aug 11, 2023 · 11:43 AM UTC",False,4,1
4823,https://twitter.com/Adv_olamilekan/status/1689965542143041536#m,OBA 👑👑👑,@Adv_olamilekan,No dulling check @TheDimejiLateef  on Netflix #JagunJagunMovie,"Aug 11, 2023 · 11:42 AM UTC",False,0,0
4824,https://twitter.com/TheYeloSisi/status/1689965375612391424#m,21st Century Aunt,@TheYeloSisi,I hope Femi Adebayo's Jagun Jagun movie is not another packaging of yoruba juju and sell it to the world?  #jagunjagun #JagunJagunMovie #jagunjagunthemovie,"Aug 11, 2023 · 11:41 AM UTC",False,0,0
4825,https://twitter.com/UncleDamii/status/1689964208689938433#m,Damilola,@UncleDamii,"Jagun Jagun the movie was enjoyable from beginning to the end with lots of lessons. Great plot twist, and decent story line. Had so much suspense till the end. Culture Storyline Topnotch casts Sound  Rating: 10/10 #JagunJagunMovie","Aug 11, 2023 · 11:37 AM UTC",False,3,0
4826,https://twitter.com/VickyJay__/status/1689963997116747776#m,V,@VickyJay__,"Ogun Alara, aba won lo ogun Ajero, A ba won lo o Ogun modede, i i sogun gidi 🎶   Best part of #JagunJagunMovie","Aug 11, 2023 · 11:36 AM UTC",False,0,0
4827,https://twitter.com/bigapplenla/status/1689963791541223424#m,APPLE  OF GOD,@bigapplenla,I’ll rate #JagunJagunMovie 10/10  Here is why: 1. @realfemiadebayo knows who’s fit to take each role ( odunlade is too dominant in his acting so he doesn’t fit in any lead role) aunty Fatia is the best for the wife role because of her age and her beauty (she don’t speak too fast),"Aug 11, 2023 · 11:35 AM UTC",False,3,1
4828,https://twitter.com/Olatunji_korex/status/1689963553401262080#m,ÒLÁTÙŃJÍ ÀKÓRÉDÉ,@Olatunji_korex,#JagunJagunMovie,"Aug 11, 2023 · 11:34 AM UTC",False,0,0
4829,https://twitter.com/usmanlade/status/1689963542932340736#m,USMAN Lade,@usmanlade,When should we be expecting the advent of Ibrahim Chatta and the return of Odunlade Adekola? #JagunJagunMovie,"Aug 11, 2023 · 11:34 AM UTC",False,0,0
4830,https://twitter.com/El_Carzhifico_/status/1689963408991375360#m,🍎📚 Qa'sim,@El_Carzhifico_,"Community gather money send you go Defence and War Academy, you go dey do good Samaritan💀🤲🏾. Be like meke community gather money send you go University, meke you come join protest against school management 💀🤲🏾.  #JagunJagunMovie","Aug 11, 2023 · 11:34 AM UTC",False,0,0
4831,https://twitter.com/HorlaleykanY/status/1689963004018991104#m,Alani Scott,@HorlaleykanY,"@TheDimejiLateef is to Nollywood, what Messi is to Football. #JagunJagunMovie","Aug 11, 2023 · 11:32 AM UTC",False,1,0
4832,https://twitter.com/A_plus29/status/1689962600904192000#m,A-plus,@A_plus29,Thank you for hitting the follow back @TheDimejiLateef 💙 More greatness egbon #JagunJagunMovie,"Aug 11, 2023 · 11:30 AM UTC",False,20,3
4833,https://twitter.com/wealthyzahra/status/1689962596105904128#m,🌺ZAHRA🌺🔱🔱,@wealthyzahra,"The movie Jagun jagun is dope abeg,all cast were lit.I must commend the yoruba movie industry on this one #JagunJagunMovie","Aug 11, 2023 · 11:30 AM UTC",False,0,0
4834,https://twitter.com/lucyshai/status/1689962354539139073#m,Joy Okonj,@lucyshai,@TheDimejiLateef is such a brilliant actor... gosh! Well done. Seriously all the cast and crew are simply -Terrific! #JagunJagunMovie,"Aug 11, 2023 · 11:29 AM UTC",False,6,2
4835,https://twitter.com/yusuffoyindamol/status/1689962180324581377#m,yusuff oyindamola,@yusuffoyindamol,"Itele..... Shey e n'siwin ni, abi e n'shiere.... #JagunJagunMovie .. The guy also killed his role in that movie.","Aug 11, 2023 · 11:29 AM UTC",False,5,0
4836,https://twitter.com/iam_haduraa/status/1689961097443385345#m,je.suis_haduraa🌟,@iam_haduraa,"No do nice guy, them go roast you  #JagunJagun #JagunJagunMovie","Aug 11, 2023 · 11:24 AM UTC",False,3,0
4837,https://twitter.com/Napoleon_1227/status/1689960965654081536#m,Napoleon,@Napoleon_1227,"This is one of my favorite scenes in #JagunJagunMovie , as a big fan of @woliagba and @Jiganbabaojar it was bliss to watch them and they didn’t disappoint 😂😂😂 cc @realfemiadebayo pe mi lolukoso 😂😂😂","Aug 11, 2023 · 11:24 AM UTC",False,1,0
4838,https://twitter.com/Babymariam01/status/1689960603148795904#m,OluwaToyin,@Babymariam01,So Ibrahim chatta is the son or what. So there’s a part two ? #JagunJagunMovie,"Aug 11, 2023 · 11:23 AM UTC",False,0,0
4839,https://twitter.com/Lyyndarh/status/1689960536669057024#m,LYNDA,@Lyyndarh,"No dey trust man una no go hear, Faithia Balogun go trust man ni sha🤦‍♀️#JagunJagunMovie","Aug 11, 2023 · 11:22 AM UTC",False,0,0
4840,https://twitter.com/showkeyt/status/1689960187971424256#m,Tan-theta,@showkeyt,"Well done, Knight Walker. 😃  Fathia Balogun > Arya Stark.   #JagunJagunMovie #JagunJagun","Aug 11, 2023 · 11:21 AM UTC",False,0,0
4841,https://twitter.com/adeniyi_toyyib/status/1689959839105982464#m,adeniyi toyyib,@adeniyi_toyyib,"The movies 🎬 is lite, and a great story line, so emotional, #JagunJagun #JagunJagunMovie is exceptional","Aug 11, 2023 · 11:19 AM UTC",False,0,0
4842,https://twitter.com/bamitrips/status/1689959000128004096#m,bamiball.🥂,@bamitrips,I think we all know where this bullet is headed #JagunJagun #JagunJagunMovie #BBNaijaAllStars #Unruly,"Aug 11, 2023 · 11:16 AM UTC",False,3,0
4843,https://twitter.com/miz_fervor/status/1689958826588393473#m,Olabisi 🦋🌹,@miz_fervor,"When I get to 1k on Twitter, I'll buy azul for y'all.🥂😂  • #JagunJagunMovie• Josh• 1 BTC•Waec• Lateef Adedimeji• Femi Adebayo•","Aug 11, 2023 · 11:15 AM UTC",False,1,0
4844,https://twitter.com/Ladykhair1/status/1689958397741772801#m,♡𝕂𝕙𝕒𝕚𝕣﹏✍💖,@Ladykhair1,Subscribe to Twitter Blue  Drag Jagun Jagun 🤔  #JagunJagunMovie,"Aug 11, 2023 · 11:14 AM UTC",False,0,0
4845,https://twitter.com/gregade/status/1689958193898688512#m,Gregory Akinlotan👨🏾‍🦽📷,@gregade,"Honestly, piracy laws should be taken more seriously. In less than 24hours, #JagunJagunMovie has littered several pirate websites.","Aug 11, 2023 · 11:13 AM UTC",False,1,0
4846,https://twitter.com/7eden_photo/status/1689958164114915328#m,7Eden Photography,@7eden_photo,This #JagunJagunMovie I don't get...what makes a good movie in Nigeria  Is it how much you spend or how many celebrity you use(cast) ..abi a Good story line 🚶🚶🚶,"Aug 11, 2023 · 11:13 AM UTC",False,0,0
4847,https://twitter.com/ayzee_aboki1/status/1689957833289158656#m,OTIDEX,@ayzee_aboki1,People who die at war front ejor where do they go too orun rere or oroun apadi just want to know #JagunJagunMovie #JagunJagun #otidex,"Aug 11, 2023 · 11:12 AM UTC",False,0,0
4848,https://twitter.com/OlaoyeAdetunji/status/1689957402190245888#m,Big_Ray,@OlaoyeAdetunji,Emapami nah dem cut Odun’s hand for  #JagunJagunMovie and he died 😂 na hand his heart dey 🙄🤷‍♂️😮‍💨,"Aug 11, 2023 · 11:10 AM UTC",False,0,0
4849,https://twitter.com/wandyvirus/status/1689957278412144640#m,Ayọ̀wándé Adálémọ 🇳🇬,@wandyvirus,"@tyanx_001 can we say this is our own Hans Zimmer? No disrespect compering you to him, your score was good in #JagunJagunMovie","Aug 11, 2023 · 11:09 AM UTC",False,2,2
4850,https://twitter.com/wandyvirus/status/1689956465283407872#m,Ayọ̀wándé Adálémọ 🇳🇬,@wandyvirus,@adam_songbird_ you did a great job on #JagunJagunMovie.,"Aug 11, 2023 · 11:06 AM UTC",False,0,0
4851,https://twitter.com/Adebowale_Hertz/status/1689956292356624384#m,Hertz Universe,@Adebowale_Hertz,When your Ex ask for wedding donations from you.  #jagunjagun #JagunJagunMovie,"Aug 11, 2023 · 11:05 AM UTC",False,77,24
4852,https://twitter.com/Telmar_x/status/1689955125803012097#m,UNAGI 💯,@Telmar_x,"Jagunjagun was a good watch, the story was one kind at first, however, the climax of the story tied everything up, solid 7.5/10 #JagunJagunMovie","Aug 11, 2023 · 11:01 AM UTC",False,0,0
4853,https://twitter.com/lordolamider/status/1689955009537191937#m,Lord 👑,@lordolamider,Gbotija dey cheat. #JagunJagunMovie,"Aug 11, 2023 · 11:00 AM UTC",False,0,0
4854,https://twitter.com/t_high_fe/status/1689954448116715520#m,BBMzansi Updates,@t_high_fe,#JagunJagunMovie a decent 10/10 🔥,"Aug 11, 2023 · 10:58 AM UTC",False,0,0
4855,https://twitter.com/_Muiz_Banire/status/1689954382492622848#m,Olatunji Muiz Iyanda,@_Muiz_Banire,Give your honest review of the movie ‘Jagun Jagun’? #Netflix #JagunJagun #JagunJagunMovie,"Aug 11, 2023 · 10:58 AM UTC",False,0,0
4856,https://twitter.com/Mayrow7/status/1689954178926338048#m,Maryam Boladale,@Mayrow7,Eyin ati tani ati tani niwaju tani #JagunJagunMovie,"Aug 11, 2023 · 10:57 AM UTC",False,0,0
4857,https://twitter.com/oluwa_papatee/status/1689953901225607168#m,Olaiya Temitope 👑,@oluwa_papatee,"Give the directors their flowers! Come on! Their attention to detail, breaking the fourth wall to pass a strong message bruh!!! #JagunJagunMovie #netflix","Aug 11, 2023 · 10:56 AM UTC",False,1,0
